x,y,z,U,V,W,urms,vrms,wrms,uv,uw,vw
3.5,1.9397,-0.016667,0.46133,-0.03688,0.050331,1.5242,0.65762,1.1271,-1.0029,0.21607,-0.0097014
3.5,1.9781,-0.016667,0.00025584,-0.00020231,-0.00038371,0.072733,0.066894,0.044896,0.0012857,-0.00026908,-0.0014549
3.5,1.9976,-0.016667,0.00013595,-8.2564e-06,-0.00022302,0.046197,0.0035215,0.030991,9.7279e-06,-0.0003403,-3.0689e-05
0,0,0.066667,2.849e-15,9.669e-18,-2.8639e-17,2.1376e-13,7.7915e-16,1.0229e-14,-1.1439e-29,1.5724e-28,-4.6812e-31
0,0.0097319,0.066667,0.00028762,0.00012267,2.4846e-05,0.061242,0.018024,0.038499,0.00031686,-0.00042209,0.00010019
0,0.038738,0.066667,0.00051389,0.00027934,0.00047823,0.24182,0.12925,0.11608,0.0044542,-0.0027549,-0.0012021
0,0.086455,0.066667,0.77446,0.041677,0.0014263,1.6325,0.873,1.2204,1.1552,0.1351,-0.20691
0,0.15195,0.066667,1.1533,0.025873,-0.015749,1.5962,0.85026,1.1172,0.99138,0.23416,0.015589
0,0.23396,0.066667,1.3703,0.018081,-0.0052123,1.4512,0.85467,0.96231,0.87952,0.096263,-0.012847
0,0.33087,0.066667,1.5164,0.017108,-0.0078894,1.3474,0.78737,0.88931,0.70856,0.058815,0.0053271
0,0.44081,0.066667,1.6405,0.016004,-0.0026508,1.1748,0.73527,0.82864,0.61466,0.031617,0.038338
0,0.56163,0.066667,1.7551,0.0083761,-0.0053729,1.026,0.67424,0.76144,0.47922,0.016964,-0.017399
0,0.69098,0.066667,1.8509,0.0055603,-0.0029283,0.91107,0.63508,0.64052,0.38909,0.043623,-0.027554
0,0.82635,0.066667,1.927,0.0019247,-0.0015991,0.74971,0.54246,0.53092,0.2115,0.0014515,-0.026384
0,0.9651,0.066667,1.9767,0.0018902,-0.0051218,0.62336,0.5246,0.47635,0.046828,0.029001,-0.0035693
0,1.1045,0.066667,1.9578,-0.0028754,-0.0045965,0.66409,0.52321,0.4868,-0.10792,0.0023452,0.005796
0,1.2419,0.066667,1.8959,-0.00092503,0.0030152,0.81775,0.58924,0.60272,-0.30775,0.0044699,-0.030253
0,1.3746,0.066667,1.8132,-0.006346,-0.0052478,0.94825,0.65702,0.70543,-0.42041,0.041448,-0.0093102
0,1.5,0.066667,1.7027,-0.01203,-0.0063953,1.103,0.71749,0.79776,-0.5669,0.0014904,-0.01474
0,1.6157,0.066667,1.5863,-0.016638,-0.0052185,1.2537,0.74416,0.85146,-0.65625,0.019432,0.001948
0,1.7193,0.066667,1.4564,-0.018858,-0.0057533,1.3964,0.79784,0.95118,-0.81291,0.10468,0.0081885
0,1.809,0.066667,1.2847,-0.021844,-0.0074559,1.5351,0.863,1.0394,-0.95271,0.088016,0.027469
0,1.8829,0.066667,1.021,-0.035648,-0.022259,1.6419,0.84329,1.1939,-0.96361,0.073491,-0.11112
0,1.9397,0.066667,0.42044,0.0023074,0.02475,1.4419,0.67871,0.8968,-0.88902,0.55001,-0.11885
0,1.9781,0.066667,0.00039026,-0.00029968,0.00016898,0.076114,0.054572,0.053333,-0.0011958,-0.00058711,0.00032697
0,1.9976,0.066667,0.00019374,-2.1998e-05,3.6338e-05,0.048362,0.0033987,0.029962,-4.7292e-05,-0.00026333,1.3504e-05
0.1,0,0.066667,2.8291e-15,-4.7739e-18,-9.7851e-17,2.1427e-13,7.553e-16,9.9867e-15,5.3457e-30,8.6254e-29,-3.3431e-31
0.1,0.0097319,0.066667,-0.00011397,3.348e-05,0.00012843,0.065851,0.028507,0.056473,7.4653e-05,0.00045834,0.00034782
0.1,0.038738,0.066667,0.00064568,0.00035601,0.00034577,0.28696,0.22494,0.20152,0.03427,0.011424,0.005947
0.1,0.086455,0.066667,0.74148,-0.0039443,0.031136,1.6458,0.872,1.1723,1.2877,-0.051848,-0.24367
0.1,0.15195,0.066667,1.1525,0.018272,-0.0088174,1.6048,0.85245,1.1278,0.98027,0.20214,0.0063168
0.1,0.23396,0.066667,1.3629,0.020437,-0.0011392,1.465,0.82619,0.97186,0.87283,0.11321,0.078125
0.1,0.33087,0.066667,1.5141,0.017166,-0.003833,1.3394,0.80767,0.897,0.75837,0.10958,0.052039
0.1,0.44081,0.066667,1.6356,0.013851,-0.0097094,1.1787,0.74653,0.8515,0.58539,0.018142,0.049167
0.1,0.56163,0.066667,1.7534,0.0088841,-0.012843,1.0193,0.70385,0.75794,0.46038,0.017932,0.0021157
0.1,0.69098,0.066667,1.8562,0.0078422,-0.0034366,0.88823,0.61812,0.65879,0.34459,0.029481,0.0092047
0.1,0.82635,0.066667,1.9329,0.0042323,0.0011883,0.75248,0.53959,0.54501,0.17981,0.025468,-0.0035367
0.1,0.9651,0.066667,1.9713,0.002914,-0.00087056,0.6358,0.51089,0.45673,0.037076,0.035831,0.013728
0.1,1.1045,0.066667,1.9586,-0.0046268,0.00016803,0.65448,0.53235,0.48707,-0.11719,0.024431,0.0033322
0.1,1.2419,0.066667,1.9031,-0.0053984,-0.00041578,0.80018,0.56617,0.58756,-0.26222,0.058853,0.0159
0.1,1.3746,0.066667,1.8119,-0.009758,-0.010607,0.9594,0.66065,0.7063,-0.42043,0.077905,-0.013346
0.1,1.5,0.066667,1.702,-0.011291,-0.0099019,1.0783,0.71238,0.77028,-0.52661,0.01748,0.018976
0.1,1.6157,0.066667,1.5786,-0.015434,-0.01176,1.2679,0.78399,0.89297,-0.69189,0.012675,-0.0033496
0.1,1.7193,0.066667,1.4552,-0.016534,0.001127,1.422,0.80314,0.90861,-0.82619,0.11538,0.023538
0.1,1.809,0.066667,1.2797,-0.016367,-0.0092606,1.5129,0.83408,1.0627,-0.90301,0.068089,0.0036613
0.1,1.8829,0.066667,1.0181,-0.015766,-0.00018411,1.629,0.85218,1.1998,-0.9828,0.065895,-0.10096
0.1,1.9397,0.066667,0.42089,0.029475,0.055807,1.5535,0.74958,1.0236,-0.93331,0.22927,-0.33017
0.1,1.9781,0.066667,2.0786e-05,-0.00010137,0.0001777,0.090789,0.09162,0.080556,-0.0011746,0.0014915,0.0020027
0.1,1.9976,0.066667,-0.00010426,-4.4111e-06,7.4247e-05,0.051171,0.005276,0.043882,-8.4669e-06,0.00023692,4.7629e-05
0.2,0,0.066667,2.7123e-15,5.7841e-18,-2.9136e-17,2.1407e-13,7.9293e-16,1.0575e-14,6.8584e-30,2.5028e-28,2.3598e-31
0.2,0.0097319,0.066667,0.00017003,0.00013055,-0.00022535,0.050261,0.01499,0.045053,6.0403e-05,0.00015942,-0.00034679
0.2,0.038738,0.066667,0.00030406,0.00095278,-0.00051979,0.23143,0.1083,0.090721,-0.00093385,0.0020215,-0.0070446
0.2,0.086455,0.066667,0.7587,-0.0014305,0.038136,1.6624,0.8145,1.2131,1.0748,0.002409,-0.2346
0.2,0.15195,0.066667,1.1545,0.014746,0.0014042,1.5837,0.84996,1.1125,0.91527,0.064314,-6.4277e-05
0.2,0.23396,0.066667,1.3742,0.022374,0.0029874,1.4846,0.81229,1.0115,0.82926,0.042583,0.03992
0.2,0.33087,0.066667,1.5096,0.017671,0.0023641,1.3395,0.76895,0.88622,0.72767,0.085388,0.037764
0.2,0.44081,0.066667,1.6371,0.01035,-0.0056895,1.1819,0.72434,0.86543,0.67363,0.10674,0.051423
0.2,0.56163,0.066667,1.7531,0.0090268,-0.0074711,1.0229,0.6762,0.73147,0.49893,-0.0004182,-0.0083755
0.2,0.69098,0.066667,1.8582,0.0080571,-0.0035867,0.90192,0.60837,0.66002,0.31588,0.064236,0.015001
0.2,0.82635,0.066667,1.9342,0.0058558,-0.00068374,0.73778,0.54888,0.55609,0.1886,0.0048564,-0.021567
0.2,0.9651,0.066667,1.9698,0.001512,-0.0021103,0.63677,0.47189,0.47715,0.039586,0.027526,0.0085609
0.2,1.1045,0.066667,1.9581,-0.0048274,-0.00078506,0.67502,0.49874,0.49516,-0.095454,0.016366,-4.135e-05
0.2,1.2419,0.066667,1.9048,-0.0072133,-0.0031656,0.81806,0.57483,0.58713,-0.24111,0.059721,-0.0027133
0.2,1.3746,0.066667,1.8082,-0.0080567,-0.0072361,0.95925,0.63629,0.69849,-0.38527,0.026033,0.014052
0.2,1.5,0.066667,1.7049,-0.010732,-0.0075269,1.0986,0.70339,0.82367,-0.55822,0.012924,0.05097
0.2,1.6157,0.066667,1.5746,-0.01216,-0.0034607,1.2535,0.74636,0.85857,-0.70524,0.17346,0.055574
0.2,1.7193,0.066667,1.4538,-0.022667,0.0036385,1.401,0.7995,0.91084,-0.78523,0.070618,0.021068
0.2,1.809,0.066667,1.2879,-0.019279,-0.0024755,1.5168,0.82373,1.0293,-0.89464,0.055303,0.053833
0.2,1.8829,0.066667,1.0142,-0.016083,0.0082043,1.5839,0.86619,1.1191,-0.95747,0.11564,-0.048433
0.2,1.9397,0.066667,0.29215,0.013356,-0.035762,1.307,0.53481,1.1186,-0.62237,0.42366,0.11937
0.2,1.9781,0.066667,0.00016356,-0.00038987,-0.00029917,0.060349,0.046045,0.053726,-0.00024472,0.00018576,-0.0014003
0.2,1.9976,0.066667,0.00011263,-2.0732e-05,-0.00017571,0.039965,0.0028046,0.035806,-7.4664e-06,0.00011885,-5.0872e-05
0.3,0,0.066667,2.7095e-15,-5.9226e-19,-5.3462e-17,2.1431e-13,7.9145e-16,1.0648e-14,-8.4231e-30,-4.6931e-29,3.3059e-31
0.3,0.0097319,0.066667,-0.00021448,-0.00015247,-4.3248e-05,0.049628,0.012339,0.045052,0.0001509,-0.00054086,9.6079e-05
0.3,0.038738,0.066667,-0.00064597,-0.00086258,7.1848e-05,0.23241,0.074206,0.091607,0.0032928,-0.00075282,-0.00058199
0.3,0.086455,0.066667,0.80729,0.024128,0.022482,1.7596,0.78733,1.1678,1.2122,0.081288,-0.049682
0.3,0.15195,0.066667,1.1542,0.01777,-0.00045093,1.5827,0.82693,1.0896,0.99267,0.087929,0.034473
0.3,0.23396,0.066667,1.3699,0.016862,0.0084412,1.4883,0.82033,0.95003,0.96561,0.059157,-0.00049268
0.3,0.33087,0.066667,1.5107,0.014652,0.0024021,1.3652,0.80699,0.89061,0.8174,0.14577,0.028303
0.3,0.44081,0.066667,1.6398,0.019109,-0.0029158,1.1923,0.75431,0.81942,0.61559,0.072165,0.0086697
0.3,0.56163,0.066667,1.7521,0.011784,-0.0056227,1.0493,0.69039,0.75406,0.5515,0.015977,-0.0097012
0.3,0.69098,0.066667,1.8502,0.0088652,-0.0018507,0.88314,0.6097,0.64098,0.35657,0.021734,0.028753
0.3,0.82635,0.066667,1.9307,0.0030808,-0.0039091,0.73383,0.56397,0.51703,0.18638,0.033839,0.030945
0.3,0.9651,0.066667,1.9678,0.0030816,-0.003463,0.6536,0.47651,0.48703,0.039445,0.035752,-0.0018412
0.3,1.1045,0.066667,1.9605,-0.0042735,-0.0045046,0.68142,0.51807,0.49335,-0.088373,0.022744,0.017935
0.3,1.2419,0.066667,1.9044,-0.00662,-0.0031535,0.80765,0.57566,0.57495,-0.26741,0.00945,0.033149
0.3,1.3746,0.066667,1.8109,-0.011487,-0.0049948,0.9643,0.65197,0.68918,-0.44502,0.041623,0.037524
0.3,1.5,0.066667,1.7077,-0.016393,-0.0055003,1.1047,0.71768,0.80307,-0.61383,0.029295,0.026634
0.3,1.6157,0.066667,1.5842,-0.019398,-0.00032711,1.2762,0.79414,0.8399,-0.72159,0.057839,0.043509
0.3,1.7193,0.066667,1.4515,-0.015659,0.0069599,1.4128,0.81676,0.9122,-0.85421,0.073461,0.015002
0.3,1.809,0.066667,1.2893,-0.018718,0.0054749,1.5308,0.83382,1.0265,-1.0058,0.1029,0.046216
0.3,1.8829,0.066667,1.0265,-0.016737,0.0054197,1.6057,0.89265,1.1721,-1.2084,0.085986,-0.090048
0.3,1.9397,0.066667,0.1133,-0.022444,0.025671,1.7471,0.39518,0.84571,0.15519,-0.52516,-0.11928
0.3,1.9781,0.066667,-0.00029599,0.00043953,-1.5059e-05,0.058975,0.035818,0.056568,-0.00052474,-0.00073407,0.000191
0.3,1.9976,0.066667,-0.00015759,3.1299e-05,-4.2145e-05,0.03943,0.0023325,0.035493,-2.1719e-05,-0.00033863,1.4543e-05
0.4,0,0.066667,2.62e-15,4.3463e-18,1.4284e-17,2.1419e-13,7.8096e-16,1.0313e-14,1.2855e-29,-1.8131e-28,4.9635e-31
0.4,0.0097319,0.066667,-7.0203e-05,3.9918e-05,0.00036058,0.073199,0.025002,0.051731,0.00015349,-0.0012412,-3.8007e-05
0.4,0.038738,0.066667,0.0063172,-0.0029923,0.020106,0.50374,0.36796,0.55559,0.15829,-0.1681,-0.083634
0.4,0.086455,0.066667,0.79029,0.037792,0.057463,1.6696,0.85254,1.1647,1.3426,0.34218,0.038627
0.4,0.15195,0.066667,1.1516,0.030974,0.015876,1.6189,0.90422,1.1173,1.2509,0.17568,-0.017419
0.4,0.23396,0.066667,1.3667,0.013259,0.00086112,1.5139,0.81465,0.95727,0.98348,0.093911,0.086379
0.4,0.33087,0.066667,1.5101,0.015814,0.0014874,1.3675,0.77774,0.92506,0.77774,-0.0085087,-0.030068
0.4,0.44081,0.066667,1.6436,0.017479,-0.0010663,1.1844,0.7688,0.85261,0.67498,0.016342,0.012599
0.4,0.56163,0.066667,1.7483,0.012843,-0.008045,1.0359,0.68021,0.77475,0.48978,0.057025,-0.00087301
0.4,0.69098,0.066667,1.8496,0.0067941,0.000808,0.90324,0.59416,0.63908,0.36458,0.031673,-0.028191
0.4,0.82635,0.066667,1.9311,0.0018429,-0.0051125,0.72168,0.53404,0.54237,0.16582,0.0043165,0.0057096
0.4,0.9651,0.066667,1.9688,0.0011105,-0.0026909,0.63555,0.50783,0.49227,0.035663,0.01823,0.010718
0.4,1.1045,0.066667,1.9596,-0.0012103,-0.003546,0.67126,0.52097,0.51942,-0.1066,0.020398,0.016559
0.4,1.2419,0.066667,1.9008,-0.0021502,-0.0034329,0.79525,0.56458,0.5939,-0.24537,0.024161,-0.0058013
0.4,1.3746,0.066667,1.8051,-0.0098482,-0.0042485,0.96386,0.62367,0.69578,-0.43556,0.039081,-0.022072
0.4,1.5,0.066667,1.7008,-0.014069,-0.0054204,1.1069,0.74619,0.82037,-0.63272,0.049031,-0.04005
0.4,1.6157,0.066667,1.5899,-0.018137,-0.00066073,1.2713,0.77925,0.87243,-0.72409,-0.017574,-0.0039162
0.4,1.7193,0.066667,1.4449,-0.01435,0.00039282,1.4327,0.80818,0.9379,-0.87142,0.073353,0.072672
0.4,1.809,0.066667,1.2834,-0.016431,0.0089709,1.5975,0.84223,1.0347,-1.0687,0.14945,0.016098
0.4,1.8829,0.066667,1.0154,-0.034275,0.031752,1.6302,0.92376,1.152,-1.239,0.19459,-0.031075
0.4,1.9397,0.066667,0.50934,-0.036798,0.086361,1.8012,0.75724,1.1386,-1.4294,0.7819,0.054097
0.4,1.9781,0.066667,4.4145e-05,-0.0002997,0.00038453,0.10181,0.083564,0.069785,0.00094054,-0.0023277,-0.00034205
0.4,1.9976,0.066667,-7.4594e-05,-7.8485e-06,0.0003013,0.057549,0.0046237,0.040491,-3.1426e-05,-0.00074373,-5.6339e-06
0.5,0,0.066667,2.6275e-15,1.1619e-18,2.5766e-17,2.1376e-13,7.8709e-16,1.0164e-14,-3.7688e-30,1.4045e-28,-9.148e-33
0.5,0.0097319,0.066667,-0.00052951,0.00029844,-6.8672e-05,0.11509,0.10641,0.082682,-0.0065405,0.0011613,0.0080172
0.5,0.038738,0.066667,0.20983,-0.0097952,0.079173,1.5777,0.55323,1.0309,0.39647,1.1215,-0.084108
0.5,0.086455,0.066667,0.77558,0.012802,0.073896,1.7093,0.87858,1.2381,1.3575,0.41888,-0.11981
0.5,0.15195,0.066667,1.1386,0.011023,0.023722,1.5652,0.83944,1.0828,1.0486,0.24068,0.018094
0.5,0.23396,0.066667,1.3604,0.002894,0.0062369,1.4957,0.84233,0.98567,0.9713,0.26933,0.1048
0.5,0.33087,0.066667,1.5105,0.013026,-0.001691,1.3571,0.80901,0.90102,0.80895,0.084732,0.041007
0.5,0.44081,0.066667,1.6393,0.012037,-0.0006481,1.1734,0.74128,0.85127,0.58445,0.088953,0.02646
0.5,0.56163,0.066667,1.7453,0.0092384,-0.00014947,1.0284,0.68049,0.76623,0.48693,0.026532,0.0030953
0.5,0.69098,0.066667,1.8461,0.0035419,0.00057822,0.91846,0.59286,0.67795,0.36487,-0.0099699,-0.038671
0.5,0.82635,0.066667,1.9267,-0.00099366,-0.0034802,0.7261,0.54118,0.53022,0.18499,0.028733,-0.024494
0.5,0.9651,0.066667,1.9695,0.00038449,-0.0038336,0.63381,0.51749,0.48466,0.03045,0.021182,-0.0042013
0.5,1.1045,0.066667,1.9583,0.00055337,-0.0028269,0.67497,0.53084,0.48907,-0.10179,0.040084,-0.016403
0.5,1.2419,0.066667,1.8969,-0.00050768,-0.00051241,0.79791,0.5811,0.59858,-0.27683,0.00089827,-0.048446
0.5,1.3746,0.066667,1.8018,-0.0049482,-0.00013795,0.96779,0.6368,0.71926,-0.42921,-0.059581,-0.032819
0.5,1.5,0.066667,1.6961,-0.009558,0.00099846,1.1057,0.73158,0.79538,-0.5896,0.017684,-0.017941
0.5,1.6157,0.066667,1.5828,-0.010752,0.0025825,1.2539,0.75144,0.9032,-0.67353,0.05669,0.076701
0.5,1.7193,0.066667,1.4484,-0.0079927,0.00084388,1.4367,0.80191,0.91942,-0.90385,0.063053,0.063975
0.5,1.809,0.066667,1.2747,-0.0069822,0.012601,1.5414,0.84066,1.0515,-0.98095,0.30499,0.10538
0.5,1.8829,0.066667,1.0003,-0.016185,0.040641,1.6079,0.86662,1.1384,-1.0825,0.34282,0.0090255
0.5,1.9397,0.066667,0.54375,-0.0070143,0.10782,1.868,0.84214,1.2819,-1.2724,1.1218,-0.19808
0.5,1.9781,0.066667,-0.0015453,-0.0094003,0.0024218,0.47072,0.29932,0.44768,-0.095439,0.096068,0.010448
0.5,1.9976,0.066667,-0.00030802,-5.2737e-05,-5.5863e-05,0.070615,0.017501,0.04618,0.0007462,-0.00037807,0.00070725
0.6,0,0.066667,2.6746e-15,8.8925e-18,-1.7524e-17,2.1395e-13,8.0199e-16,1.0576e-14,-2.8453e-30,-9.6198e-29,-1.4213e-31
0.6,0.0097319,0.066667,0.00021899,7.4303e-05,-0.00031877,0.071031,0.024354,0.054881,-0.00019407,-0.00027165,0.00017434
0.6,0.038738,0.066667,0.05316,-0.0054255,-0.013143,0.45864,0.28279,0.49524,0.11427,-0.10705,0.033851
0.6,0.086455,0.066667,0.81508,-0.043288,0.13514,1.6029,0.91565,1.4206,0.76215,0.61718,-0.57335
0.6,0.15195,0.066667,1.1501,-0.01751,0.038576,1.5586,0.87429,1.1055,0.91449,0.23626,-0.133
0.6,0.23396,0.066667,1.3597,-0.0025762,0.0073228,1.5285,0.84209,0.99153,0.92159,0.19009,0.015742
0.6,0.33087,0.066667,1.5167,0.0051808,0.0044509,1.351,0.81793,0.88872,0.77195,0.046743,0.031171
0.6,0.44081,0.066667,1.6396,0.0082553,-0.0043151,1.1597,0.7396,0.8259,0.64467,0.088631,-0.021991
0.6,0.56163,0.066667,1.7479,0.0045671,-0.0035413,1.0424,0.69913,0.77566,0.58064,0.056322,-0.032071
0.6,0.69098,0.066667,1.8503,0.0055899,-0.00019414,0.91746,0.60046,0.68883,0.35113,-0.030001,-0.031677
0.6,0.82635,0.066667,1.9275,0.0042056,-0.004065,0.71861,0.5444,0.5554,0.20071,0.049636,0.023075
0.6,0.9651,0.066667,1.9695,0.0010538,9.5203e-05,0.63567,0.52499,0.48832,0.024993,0.071567,-0.0098275
0.6,1.1045,0.066667,1.9574,-0.0027171,-0.0038585,0.67724,0.51789,0.50778,-0.12246,0.037083,-0.0041753
0.6,1.2419,0.066667,1.8946,-0.0027154,-0.0028929,0.81925,0.58309,0.61319,-0.25141,0.039564,-0.025919
0.6,1.3746,0.066667,1.8094,-0.0059839,-0.003576,0.98149,0.63876,0.72086,-0.44007,-0.045305,-0.038472
0.6,1.5,0.066667,1.6989,-0.0045226,-0.0035987,1.099,0.72541,0.80387,-0.63908,0.066398,-0.019182
0.6,1.6157,0.066667,1.5869,-0.0096176,0.0026956,1.2606,0.75164,0.8702,-0.66852,0.094786,-0.041595
0.6,1.7193,0.066667,1.4531,-0.0029716,0.00062386,1.4409,0.83917,0.95622,-0.867,0.15254,0.048683
0.6,1.809,0.066667,1.2774,0.004619,0.018848,1.5256,0.83666,1.059,-0.90876,0.24017,-0.015099
0.6,1.8829,0.066667,1.017,0.027832,0.0646,1.5767,0.89799,1.2284,-0.92195,0.43184,-0.14872
0.6,1.9397,0.066667,0.62039,0.056473,0.14613,2.0366,0.76049,1.5387,0.33898,2.0813,-0.45825
0.6,1.9781,0.066667,0.00023218,-5.8315e-05,-0.00035073,0.085345,0.08178,0.061854,0.0017404,-0.00065781,0.00084569
0.6,1.9976,0.066667,0.00017889,-8.8538e-06,-0.00026229,0.056821,0.0045015,0.044101,2.5125e-05,-0.00011108,2.3905e-05
0.7,0,0.066667,2.772e-15,4.9793e-18,-4.8967e-17,2.141e-13,7.9023e-16,1.0699e-14,4.5874e-30,3.1749e-29,1.2499e-31
0.7,0.0097319,0.066667,0.00026052,-0.00013075,-0.0002624,0.054448,0.014535,0.041752,-6.9241e-06,-0.00012218,0.00011476
0.7,0.038738,0.066667,-0.0001335,-0.00095495,-0.00028872,0.23647,0.096662,0.071313,0.0030513,0.0020569,0.0031232
0.7,0.086455,0.066667,0.86353,-0.020502,0.078226,1.7867,0.79603,1.2953,0.55068,0.76347,0.11129
0.7,0.15195,0.066667,1.1749,-0.0013139,0.030214,1.5934,0.88523,1.0969,0.9423,0.2277,-0.042644
0.7,0.23396,0.066667,1.3775,0.00063253,0.0023063,1.4935,0.82904,0.99895,0.83437,0.10028,0.0060016
0.7,0.33087,0.066667,1.5188,0.0039502,0.00033653,1.368,0.78999,0.91349,0.76913,0.10511,-0.012488
0.7,0.44081,0.066667,1.6427,0.005079,0.00099402,1.2081,0.74666,0.85109,0.68712,0.076083,-0.014675
0.7,0.56163,0.066667,1.7531,0.0053075,-0.0041216,1.0205,0.69096,0.76368,0.46851,0.018352,-0.053477
0.7,0.69098,0.066667,1.8488,0.0017789,-0.0032064,0.9039,0.58525,0.63884,0.3231,0.0095772,-0.027124
0.7,0.82635,0.066667,1.9285,0.0021944,-0.0048151,0.72321,0.51957,0.55872,0.17815,0.058774,-0.021777
0.7,0.9651,0.066667,1.9693,-0.00051232,-0.0031758,0.61519,0.50034,0.48318,0.050522,0.065094,-0.0029224
0.7,1.1045,0.066667,1.9565,-0.0003145,-0.0065444,0.67249,0.50389,0.5128,-0.1186,0.049707,-0.011072
0.7,1.2419,0.066667,1.8968,-0.0011258,-0.0027936,0.80708,0.54291,0.61137,-0.2101,-0.0096271,-0.037305
0.7,1.3746,0.066667,1.8049,-0.0056208,-0.0022039,0.96392,0.6344,0.71302,-0.43309,0.048064,-0.013834
0.7,1.5,0.066667,1.7016,-0.0069769,-0.0027289,1.0995,0.74401,0.79347,-0.57792,0.056443,-0.048454
0.7,1.6157,0.066667,1.5864,-0.0030351,-0.00030521,1.2689,0.77164,0.85074,-0.73049,0.066345,-0.0019233
0.7,1.7193,0.066667,1.4649,-0.0023787,0.0019181,1.4111,0.79756,0.93845,-0.79512,0.14585,0.01633
0.7,1.809,0.066667,1.2912,0.0026043,0.010847,1.5518,0.87308,1.035,-0.93337,0.178,0.02559
0.7,1.8829,0.066667,1.0615,0.011537,0.063372,1.607,0.86007,1.2331,-0.70914,0.36851,-0.20201
0.7,1.9397,0.066667,0.38781,-0.004363,0.074878,1.8422,0.4592,0.99275,-0.25935,-0.67268,0.068119
0.7,1.9781,0.066667,0.00031278,0.00045385,-0.0002108,0.065236,0.043678,0.048679,-7.3129e-05,-0.0001283,0.0005764
0.7,1.9976,0.066667,0.00028286,2.7355e-05,-0.00018484,0.043433,0.0027179,0.033352,8.0974e-07,-8.3237e-05,1.6389e-05
0.8,0,0.066667,2.8559e-15,-9.4904e-19,-1.0315e-16,2.1418e-13,7.8534e-16,1.0673e-14,-3.8431e-30,-3.4461e-29,7.5052e-32
0.8,0.0097319,0.066667,0.00025043,9.0764e-05,-0.00022573,0.063712,0.016367,0.040792,0.00030473,0.00066005,0.00011333
0.8,0.038738,0.066667,0.00041019,0.00049984,-0.00043708,0.24523,0.12458,0.094767,0.0061234,0.0032786,0.00043146
0.8,0.086455,0.066667,0.84295,0.048805,-0.010703,1.8126,0.8072,1.2241,1.2107,-0.12962,0.22189
0.8,0.15195,0.066667,1.1731,0.020641,0.013904,1.5145,0.85869,1.0854,0.94881,0.10476,-0.10512
0.8,0.23396,0.066667,1.3821,0.01327,0.0067641,1.5081,0.82859,0.99133,0.88069,0.11405,0.0028431
0.8,0.33087,0.066667,1.5287,0.012802,-0.0033294,1.3942,0.78854,0.92236,0.88461,0.18197,0.075214
0.8,0.44081,0.066667,1.6459,0.0073161,0.0068002,1.22,0.74881,0.85202,0.6718,-0.009658,-0.047383
0.8,0.56163,0.066667,1.7514,0.0076944,-0.0050803,1.0354,0.68806,0.77938,0.48468,0.05859,-0.048393
0.8,0.69098,0.066667,1.8476,0.0028114,-0.0021086,0.87274,0.6139,0.65687,0.33744,0.015818,-0.0061731
0.8,0.82635,0.066667,1.9283,0.00074447,-0.005381,0.73502,0.53022,0.54278,0.18796,0.046391,0.018417
0.8,0.9651,0.066667,1.9727,0.000761,-0.0082644,0.60472,0.48689,0.48443,0.0086516,0.0416,0.0031934
0.8,1.1045,0.066667,1.9561,-0.00015509,-0.0066498,0.65713,0.50692,0.50268,-0.084676,0.044839,0.0074548
0.8,1.2419,0.066667,1.8952,-0.00052538,-0.004475,0.79421,0.54525,0.60817,-0.26679,0.0052358,-0.0064503
0.8,1.3746,0.066667,1.8038,-0.0069274,-0.0045138,0.93824,0.65389,0.71759,-0.44885,0.017259,-0.027306
0.8,1.5,0.066667,1.7109,-0.0091963,-0.0014999,1.0779,0.70328,0.85532,-0.51212,0.018807,-0.0827
0.8,1.6157,0.066667,1.5996,-0.010193,0.0019515,1.2912,0.75759,0.87092,-0.72416,0.094068,-0.011244
0.8,1.7193,0.066667,1.4655,-0.012235,-0.0047695,1.4749,0.82554,0.95197,-0.89597,0.16965,0.027754
0.8,1.809,0.066667,1.2969,-0.014377,0.0084112,1.5346,0.86242,1.0149,-0.88419,0.13115,-0.053069
0.8,1.8829,0.066667,1.0635,-0.029097,0.03255,1.5981,0.8502,1.2164,-0.9002,0.050489,-0.08964
0.8,1.9397,0.066667,0.34166,-0.034623,-0.070363,1.522,0.60283,1.0248,-0.68499,-0.45873,-0.059604
0.8,1.9781,0.066667,0.00025443,-0.00015127,-0.00026508,0.080492,0.048903,0.053523,-0.0014208,0.0011754,0.00041733
0.8,1.9976,0.066667,0.00019509,-9.9585e-06,-0.00018673,0.050125,0.0030935,0.031864,-4.5494e-05,0.00039591,1.6788e-05
0.9,0,0.066667,2.7545e-15,-4.5283e-18,-2.1601e-17,2.1345e-13,7.9465e-16,1.0703e-14,-1.9084e-30,-1.5916e-28,-4.8483e-31
0.9,0.0097319,0.066667,-0.00051155,-9.3277e-05,0.00060748,0.10228,0.030628,0.071765,-0.00014468,0.00041058,-0.0004991
0.9,0.038738,0.066667,-0.0044616,0.001236,0.0034371,0.49814,0.279,0.50727,0.039921,-0.067747,0.0020341
0.9,0.086455,0.066667,0.80482,0.050659,-0.029536,1.7626,0.92683,1.2553,1.474,-0.24752,0.07291
0.9,0.15195,0.066667,1.1646,0.028116,0.012365,1.5416,0.8612,1.105,0.96449,0.052765,-0.0702
